Estación: ,C19065,SANTIAGO. SANTIAGO
Variable: ,Precipitación (mm)
Longitud: ,100° 10' 00'',Latitud:,25° 56' 00

Fecha,Valor,NúmDatos
1966-10-19,1.5,CLIC
1966-10-20,0,CLIC
1966-10-21,0,CLIC
1966-10-22,0,CLIC
1966-10-23,0,CLIC
1966-10-24,2.8,CLIC
1966-10-25,0,CLIC
1966-10-26,0,CLIC
1966-10-27,0,CLIC
1966-10-28,0,CLIC
1966-10-29,0,CLIC
1966-10-30,0,CLIC
1966-10-31,0,CLIC
1966-11-01,0,CLIC
1966-11-02,0,CLIC
1966-11-03,0,CLIC
1966-11-04,0,CLIC
1966-11-05,0,CLIC
1966-11-06,0,CLIC
1966-11-07,0,CLIC
1966-11-08,0,CLIC
1966-11-09,0,CLIC
1966-11-10,0,CLIC
1966-11-11,0,CLIC
1966-11-12,0,CLIC
1966-11-13,98.5,CLIC
1966-11-14,13.4,CLIC
1966-11-15,1.2,CLIC
1966-11-16,0,CLIC
1966-11-17,0,CLIC
1966-11-18,0,CLIC
1966-11-19,0,CLIC
1966-11-20,0,CLIC
1966-11-21,0,CLIC
1966-11-22,0,CLIC
1966-11-23,0,CLIC
1966-11-24,0,CLIC
1966-11-25,0,CLIC
1966-11-26,0,CLIC
1966-11-27,0,CLIC
1966-11-28,0,CLIC
1966-11-29,0,CLIC
1966-11-30,0,CLIC
1966-12-01,0,CLIC
1966-12-02,0,CLIC
1966-12-03,0,CLIC
1966-12-04,0,CLIC
1966-12-05,0,CLIC
1966-12-06,0,CLIC
1966-12-07,0,CLIC
1966-12-08,0,CLIC
1966-12-09,0,CLIC
1966-12-10,0,CLIC
1966-12-11,0,CLIC
1966-12-12,0,CLIC
1966-12-13,0,CLIC
1966-12-14,0,CLIC
1966-12-15,0,CLIC
1966-12-16,0,CLIC
1966-12-17,0,CLIC
1966-12-18,0,CLIC
1966-12-19,0,CLIC
1966-12-20,0,CLIC
1966-12-21,0,CLIC
1966-12-22,0,CLIC
1966-12-23,0,CLIC
1966-12-24,0,CLIC
1966-12-25,0,CLIC
1966-12-26,0,CLIC
1966-12-27,0,CLIC
1966-12-28,0,CLIC
1966-12-29,0,CLIC
1966-12-30,0,CLIC
1966-12-31,0,CLIC
1967-01-01,0,CLIC
1967-01-02,0,CLIC
1967-01-03,0,CLIC
1967-01-04,0,CLIC
1967-01-05,0,CLIC
1967-01-06,0,CLIC
1967-01-07,0,CLIC
1967-01-08,20.3,CLIC
1967-01-09,12,CLIC
1967-01-10,0,CLIC
1967-01-11,0,CLIC
1967-01-12,1.9,CLIC
1967-01-13,0,CLIC
1967-01-14,0,CLIC
1967-01-15,0,CLIC
1967-01-16,0,CLIC
1967-01-17,0,CLIC
1967-01-18,0,CLIC
1967-01-19,0,CLIC
1967-01-20,0,CLIC
1967-01-21,0,CLIC
1967-01-22,0,CLIC
1967-01-23,0,CLIC
1967-01-24,0,CLIC
1967-01-25,0,CLIC
1967-01-26,0,CLIC
1967-01-27,0,CLIC
1967-01-28,0,CLIC
1967-01-29,0,CLIC
1967-01-30,0,CLIC
1967-01-31,0,CLIC
1967-02-01,0,CLIC
1967-02-02,0,CLIC
1967-02-03,0,CLIC
1967-02-04,0,CLIC
1967-02-05,0,CLIC
1967-02-06,0,CLIC
1967-02-07,0,CLIC
1967-02-08,0,CLIC
1967-02-09,0,CLIC
1967-02-10,0,CLIC
1967-02-11,0,CLIC
1967-02-12,0,CLIC
1967-02-13,0,CLIC
1967-02-14,0,CLIC
1967-02-15,0,CLIC
1967-02-16,0,CLIC
1967-02-17,0,CLIC
1967-02-18,0,CLIC
1967-02-19,0,CLIC
1967-02-20,15.6,CLIC
1967-02-21,0,CLIC
1967-02-22,0,CLIC
1967-02-23,0,CLIC
1967-02-24,12,CLIC
1967-02-25,16.2,CLIC
1967-02-26,0,CLIC
1967-02-27,6.4,CLIC
1967-02-28,17.1,CLIC
1967-03-01,7.5,CLIC
1967-03-02,0,CLIC
1967-03-03,0,CLIC
1967-03-04,0,CLIC
1967-03-05,0,CLIC
1967-03-06,0,CLIC
1967-03-07,0,CLIC
1967-03-08,0,CLIC
1967-03-09,0,CLIC
1967-03-10,0,CLIC
1967-03-11,0,CLIC
1967-03-12,0,CLIC
1967-03-13,0,CLIC
1967-03-14,0,CLIC
1967-03-15,15,CLIC
1967-03-16,1.3,CLIC
1967-03-17,0,CLIC
1967-03-18,1,CLIC
1967-03-19,0.2,CLIC
1967-03-20,0,CLIC
1967-03-21,0,CLIC
1967-03-22,20,CLIC
1967-03-23,7.5,CLIC
1967-03-24,0,CLIC
1967-03-25,0,CLIC
1967-03-26,0,CLIC
1967-03-27,0,CLIC
1967-03-28,0,CLIC
1967-03-29,0,CLIC
1967-03-30,0,CLIC
1967-03-31,0,CLIC
1967-04-01,0,CLIC
1967-04-02,0,CLIC
1967-04-03,0,CLIC
1967-04-04,0,CLIC
1967-04-05,0,CLIC
1967-04-06,0,CLIC
1967-04-07,0,CLIC
1967-04-08,0,CLIC
1967-04-09,0,CLIC
1967-04-10,0,CLIC
1967-04-11,0,CLIC
1967-04-12,0,CLIC
1967-04-13,0,CLIC
1967-04-14,0,CLIC
1967-04-15,0,CLIC
1967-04-16,0,CLIC
1967-04-17,0,CLIC
1967-04-18,2,CLIC
1967-04-19,0,CLIC
1967-04-20,0,CLIC
1967-04-21,0,CLIC
1967-04-22,0,CLIC
1967-04-23,0,CLIC
1967-04-24,0,CLIC
1967-04-25,0,CLIC
1967-04-26,43.7,CLIC
1967-04-27,10.1,CLIC
1967-04-28,0,CLIC
1967-04-29,0,CLIC
1967-04-30,2,CLIC
1967-05-01,0,CLIC
1967-05-02,1.5,CLIC
1967-05-03,0,CLIC
1967-05-04,0,CLIC
1967-05-05,0,CLIC
1967-05-06,0,CLIC
1967-05-07,0,CLIC
1967-05-08,0,CLIC
1967-05-09,0,CLIC
1967-05-10,0,CLIC
1967-05-11,0,CLIC
1967-05-12,0,CLIC
1967-05-13,0,CLIC
1967-05-14,28,CLIC
1967-05-15,0,CLIC
1967-05-16,0,CLIC
1967-05-17,0,CLIC
1967-05-18,0,CLIC
1967-05-19,0,CLIC
1967-05-20,0,CLIC
1967-05-21,0,CLIC
1967-05-22,0,CLIC
1967-05-23,0,CLIC
1967-05-24,0,CLIC
1967-05-25,0,CLIC
1967-05-26,0,CLIC
1967-05-27,0,CLIC
1967-05-28,0,CLIC
1967-05-29,0,CLIC
1967-05-30,0,CLIC
1967-05-31,0,CLIC
1967-06-01,12.5,CLIC
1967-06-02,25.3,CLIC
1967-06-03,13.5,CLIC
1967-06-04,0,CLIC
1967-06-05,0,CLIC
1967-06-06,0,CLIC
1967-06-07,0,CLIC
1967-06-08,0,CLIC
1967-06-09,0,CLIC
1967-06-10,0,CLIC
1967-06-11,10.5,CLIC
1967-06-12,0,CLIC
1967-06-13,0,CLIC
1967-06-14,0.7,CLIC
1967-06-15,0,CLIC
1967-06-16,2.5,CLIC
1967-06-17,2.5,CLIC
1967-06-18,0,CLIC
1967-06-19,0,CLIC
1967-06-20,0,CLIC
1967-06-21,0,CLIC
1967-06-22,12.2,CLIC
1967-06-23,0,CLIC
1967-06-24,0,CLIC
1967-06-25,0,CLIC
1967-06-26,0,CLIC
1967-06-27,0,CLIC
1967-06-28,0,CLIC
1967-06-29,0,CLIC
1967-06-30,0,CLIC
1967-07-01,0,CLIC
1967-07-02,0,CLIC
1967-07-03,0,CLIC
1967-07-04,0,CLIC
1967-07-05,0,CLIC
1967-07-06,0,CLIC
1967-07-07,0,CLIC
1967-07-08,0,CLIC
1967-07-09,0,CLIC
1967-07-10,0,CLIC
1967-07-11,0,CLIC
1967-07-12,0,CLIC
1967-07-13,50.5,CLIC
1967-07-14,5.5,CLIC
1967-07-15,0,CLIC
1967-07-16,0,CLIC
1967-07-17,0,CLIC
1967-07-18,0,CLIC
1967-07-19,3.5,CLIC
1967-07-20,0.2,CLIC
1967-07-21,0,CLIC
1967-07-22,0,CLIC
1967-07-23,0,CLIC
1967-07-24,0,CLIC
1967-07-25,0,CLIC
1967-07-26,0,CLIC
1967-07-27,0,CLIC
1967-07-28,0,CLIC
1967-07-29,0,CLIC
1967-07-30,0,CLIC
1967-07-31,0,CLIC
1967-08-01,0,CLIC
1967-08-02,0,CLIC
1967-08-03,0,CLIC
1967-08-04,0,CLIC
1967-08-05,0,CLIC
1967-08-06,0,CLIC
1967-08-07,0,CLIC
1967-08-08,0,CLIC
1967-08-09,0,CLIC
1967-08-10,0,CLIC
1967-08-11,13.4,CLIC
1967-08-12,45.5,CLIC
1967-08-13,0,CLIC
1967-08-14,0,CLIC
1967-08-15,0,CLIC
1967-08-16,0,CLIC
1967-08-17,0,CLIC
1967-08-18,41.5,CLIC
1967-08-19,83.2,CLIC
1967-08-20,30.7,CLIC
1967-08-21,89.2,CLIC
1967-08-22,46.5,CLIC
1967-08-23,96.7,CLIC
1967-08-24,87,CLIC
1967-08-25,42,CLIC
1967-08-26,66,CLIC
1967-08-27,14,CLIC
1967-08-28,59.4,CLIC
1967-08-29,0,CLIC
1967-08-30,0,CLIC
1967-08-31,0,CLIC
1967-09-01,0,CLIC
1967-09-02,5,CLIC
1967-09-03,4.9,CLIC
1967-09-04,1.1,CLIC
1967-09-05,0,CLIC
1967-09-06,0,CLIC
1967-09-07,0,CLIC
1967-09-08,6.3,CLIC
1967-09-09,0,CLIC
1967-09-10,0,CLIC
1967-09-11,0,CLIC
1967-09-12,0,CLIC
1967-09-13,0,CLIC
1967-09-14,0,CLIC
1967-09-15,0,CLIC
1967-09-16,41.2,CLIC
1967-09-17,34.7,CLIC
1967-09-18,4.2,CLIC
1967-09-19,27.1,CLIC
1967-09-20,2,CLIC
1967-09-21,30.6,CLIC
1967-09-22,332.2,CLIC
1967-09-23,43.9,CLIC
1967-09-24,20,CLIC
1967-09-25,1.2,CLIC
1967-09-26,0,CLIC
1967-09-27,17,CLIC
1967-09-28,0,CLIC
1967-09-29,0,CLIC
1967-09-30,0,CLIC
1967-10-01,0,CLIC
1967-10-02,0,CLIC
1967-10-03,21,CLIC
1967-10-04,24.1,CLIC
1967-10-05,5.2,CLIC
1967-10-06,0,CLIC
1967-10-07,18.7,CLIC
1967-10-08,0,CLIC
1967-10-09,0,CLIC
1967-10-10,0,CLIC
1967-10-11,0,CLIC
1967-10-12,0,CLIC
1967-10-13,0,CLIC
1967-10-14,0,CLIC
1967-10-15,0,CLIC
1967-10-16,0,CLIC
1967-10-17,0,CLIC
1967-10-18,0,CLIC
1967-10-19,0,CLIC
1967-10-20,0,CLIC
1967-10-21,0,CLIC
1967-10-22,0,CLIC
1967-10-23,0,CLIC
1967-10-24,0.2,CLIC
1967-10-25,1.4,CLIC
1967-10-26,0,CLIC
1967-10-27,0,CLIC
1967-10-28,0,CLIC
1967-10-29,0,CLIC
1967-10-30,1,CLIC
1967-10-31,0,CLIC
1967-11-01,0,CLIC
1967-11-02,0,CLIC
1967-11-03,0,CLIC
1967-11-04,0,CLIC
1967-11-05,3.2,CLIC
1967-11-06,10.1,CLIC
1967-11-07,1.9,CLIC
1967-11-08,2.5,CLIC
1967-11-09,1.2,CLIC
1967-11-10,0,CLIC
1967-11-11,0,CLIC
1967-11-12,6.5,CLIC
1967-11-13,0,CLIC
1967-11-14,0,CLIC
1967-11-15,0,CLIC
1967-11-16,0,CLIC
1967-11-17,0,CLIC
1967-11-18,2,CLIC
1967-11-19,1.9,CLIC
1967-11-20,0.5,CLIC
1967-11-21,0,CLIC
1967-11-22,0,CLIC
1967-11-23,0,CLIC
1967-11-24,0,CLIC
1967-11-25,0,CLIC
1967-11-26,4.4,CLIC
1967-11-27,0,CLIC
1967-11-28,0.5,CLIC
1967-11-29,0,CLIC
1967-11-30,0,CLIC
1967-12-01,0,CLIC
1967-12-02,0,CLIC
1967-12-03,0,CLIC
1967-12-04,0,CLIC
1967-12-05,0.5,CLIC
1967-12-06,0,CLIC
1967-12-07,0,CLIC
1967-12-08,0,CLIC
1967-12-09,0,CLIC
1967-12-10,0,CLIC
1967-12-11,0,CLIC
1967-12-12,0,CLIC
1967-12-13,0,CLIC
1967-12-14,0.9,CLIC
1967-12-15,0.5,CLIC
1967-12-16,0,CLIC
1967-12-17,0,CLIC
1967-12-18,0,CLIC
1967-12-19,0,CLIC
1967-12-20,0,CLIC
1967-12-21,0,CLIC
1967-12-22,0,CLIC
1967-12-23,0,CLIC
1967-12-24,0,CLIC
1967-12-25,0,CLIC
1967-12-26,0,CLIC
1967-12-27,0,CLIC
1967-12-28,0,CLIC
1967-12-29,0,CLIC
1967-12-30,0,CLIC
1967-12-31,0,CLIC
1968-01-01,0,CLIC
1968-01-02,0,CLIC
1968-01-03,0.2,CLIC
1968-01-04,0.4,CLIC
1968-01-05,0.2,CLIC
1968-01-06,3,CLIC
1968-01-07,1.9,CLIC
1968-01-08,7,CLIC
1968-01-09,0,CLIC
1968-01-10,0,CLIC
1968-01-11,0,CLIC
1968-01-12,0,CLIC
1968-01-13,0,CLIC
1968-01-14,0,CLIC
1968-01-15,0,CLIC
1968-01-16,0,CLIC
1968-01-17,0,CLIC
1968-01-18,5.5,CLIC
1968-01-19,2.5,CLIC
1968-01-20,0,CLIC
1968-01-21,0,CLIC
1968-01-22,0,CLIC
1968-01-23,0,CLIC
1968-01-24,0,CLIC
1968-01-25,0,CLIC
1968-01-26,0,CLIC
1968-01-27,0,CLIC
1968-01-28,0,CLIC
1968-01-29,0,CLIC
1968-01-30,0,CLIC
1968-01-31,0,CLIC
1968-02-01,0,CLIC
1968-02-02,0,CLIC
1968-02-03,0,CLIC
1968-02-04,0,CLIC
1968-02-05,0,CLIC
1968-02-06,0,CLIC
1968-02-07,0,CLIC
1968-02-08,0,CLIC
1968-02-09,3.1,CLIC
1968-02-10,3.4,CLIC
1968-02-11,0.2,CLIC
1968-02-12,0,CLIC
1968-02-13,1.2,CLIC
1968-02-14,0.3,CLIC
1968-02-15,0,CLIC
1968-02-16,0.4,CLIC
1968-02-17,4.3,CLIC
1968-02-18,1.3,CLIC
1968-02-19,3,CLIC
1968-02-20,0,CLIC
1968-02-21,0,CLIC
1968-02-22,0,CLIC
1968-02-23,0.2,CLIC
1968-02-24,0,CLIC
1968-02-25,0,CLIC
1968-02-26,0,CLIC
1968-02-27,0,CLIC
1968-02-28,0,CLIC
1968-02-29,0,CLIC
1968-03-01,0,CLIC
1968-03-02,0,CLIC
1968-03-03,31.1,CLIC
1968-03-04,2.6,CLIC
1968-03-05,0,CLIC
1968-03-06,0,CLIC
1968-03-07,0,CLIC
1968-03-08,0,CLIC
1968-03-09,0,CLIC
1968-03-10,0,CLIC
1968-03-11,0,CLIC
1968-03-12,0,CLIC
1968-03-13,0,CLIC
1968-03-14,0,CLIC
1968-03-15,0,CLIC
1968-03-16,0,CLIC
1968-03-17,0,CLIC
1968-03-18,0,CLIC
1968-03-19,0,CLIC
1968-03-20,0,CLIC
1968-03-21,0,CLIC
1968-03-22,0,CLIC
1968-03-23,0,CLIC
1968-03-24,0,CLIC
1968-03-25,0,CLIC
1968-03-26,0,CLIC
1968-03-27,0,CLIC
1968-03-28,0,CLIC
1968-03-29,0,CLIC
1968-03-30,0,CLIC
1968-03-31,0,CLIC
1968-04-01,5,CLIC
1968-04-02,0,CLIC
1968-04-03,0,CLIC
1968-04-04,0,CLIC
1968-04-05,0,CLIC
1968-04-06,0,CLIC
1968-04-07,0,CLIC
1968-04-08,0,CLIC
1968-04-09,13.7,CLIC
1968-04-10,1.7,CLIC
1968-04-11,10.2,CLIC
1968-04-12,0,CLIC
1968-04-13,0,CLIC
1968-04-14,2.5,CLIC
1968-04-15,0,CLIC
1968-04-16,0.3,CLIC
1968-04-17,7,CLIC
1968-04-18,4.4,CLIC
1968-04-19,0.3,CLIC
1968-04-20,0.3,CLIC
1968-04-21,0,CLIC
1968-04-22,0,CLIC
1968-04-23,0,CLIC
1968-04-24,0,CLIC
1968-04-25,0,CLIC
1968-04-26,0,CLIC
1968-04-27,0,CLIC
1968-04-28,1,CLIC
1968-04-29,20,CLIC
1968-04-30,0,CLIC
1968-05-01,4.5,CLIC
1968-05-02,0,CLIC
1968-05-03,0,CLIC
1968-05-04,5,CLIC
1968-05-05,0.4,CLIC
1968-05-06,0.2,CLIC
1968-05-07,0,CLIC
1968-05-08,0,CLIC
1968-05-09,0,CLIC
1968-05-10,0,CLIC
1968-05-11,2.3,CLIC
1968-05-12,0,CLIC
1968-05-13,0,CLIC
1968-05-14,0,CLIC
1968-05-15,0,CLIC
1968-05-16,0,CLIC
1968-05-17,1.6,CLIC
1968-05-18,3.7,CLIC
1968-05-19,23.4,CLIC
1968-05-20,6,CLIC
1968-05-21,0,CLIC
1968-05-22,0,CLIC
1968-05-23,0,CLIC
1968-05-24,0,CLIC
1968-05-25,0,CLIC
1968-05-26,0,CLIC
1968-05-27,0,CLIC
1968-05-28,21,CLIC
1968-05-29,0,CLIC
1968-05-30,0,CLIC
1968-05-31,0,CLIC
1968-06-01,13.2,CLIC
1968-06-02,0,CLIC
1968-06-03,0,CLIC
1968-06-04,0,CLIC
1968-06-05,0,CLIC
1968-06-06,0,CLIC
1968-06-07,0,CLIC
1968-06-08,0,CLIC
1968-06-09,0,CLIC
1968-06-10,0,CLIC
1968-06-11,0,CLIC
1968-06-12,0,CLIC
1968-06-13,0,CLIC
1968-06-14,0,CLIC
1968-06-15,0,CLIC
1968-06-16,7.8,CLIC
1968-06-17,52.7,CLIC
1968-06-18,24.8,CLIC
1968-06-19,11.8,CLIC
1968-06-20,0,CLIC
1968-06-21,44.1,CLIC
1968-06-22,21.9,CLIC
1968-06-23,0.3,CLIC
1968-06-24,0,CLIC
1968-06-25,24.8,CLIC
1968-06-26,1.8,CLIC
1968-06-27,0,CLIC
1968-06-28,0,CLIC
1968-06-29,0.1,CLIC
1968-06-30,0,CLIC
1968-07-01,0,CLIC
1968-07-02,0.3,CLIC
1968-07-03,0,CLIC
1968-07-04,26,CLIC
1968-07-05,3.7,CLIC
1968-07-06,0.4,CLIC
1968-07-07,0,CLIC
1968-07-08,0,CLIC
1968-07-09,14.3,CLIC
1968-07-10,20.3,CLIC
1968-07-11,9,CLIC
1968-07-12,1.4,CLIC
1968-07-13,0.2,CLIC
1968-07-14,0.7,CLIC
1968-07-15,0.5,CLIC
1968-07-16,0.1,CLIC
1968-07-17,0,CLIC
1968-07-18,2.4,CLIC
1968-07-19,0,CLIC
1968-07-20,0,CLIC
1968-07-21,0,CLIC
1968-07-22,0,CLIC
1968-07-23,0,CLIC
1968-07-24,0,CLIC
1968-07-25,0,CLIC
1968-07-26,1,CLIC
1968-07-27,5.7,CLIC
1968-07-28,87.5,CLIC
1968-07-29,0,CLIC
1968-07-30,0,CLIC
1968-07-31,0.4,CLIC
1968-08-01,54.4,CLIC
1968-08-02,11,CLIC
1968-08-03,0.3,CLIC
1968-08-04,1,CLIC
1968-08-05,2.3,CLIC
1968-08-06,0,CLIC
1968-08-07,0,CLIC
1968-08-08,0,CLIC
1968-08-09,0,CLIC
1968-08-10,0,CLIC
1968-08-11,0,CLIC
1968-08-12,0,CLIC
1968-08-13,0,CLIC
1968-08-14,0,CLIC
1968-08-15,0,CLIC
1968-08-16,0,CLIC
1968-08-17,10.5,CLIC
1968-08-18,0,CLIC
1968-08-19,0,CLIC
1968-08-20,4.1,CLIC
1968-08-21,0,CLIC
1968-08-22,0,CLIC
1968-08-23,0,CLIC
1968-08-24,0,CLIC
1968-08-25,15,CLIC
1968-08-26,4.2,CLIC
1968-08-27,29.9,CLIC
1968-08-28,7.3,CLIC
1968-08-29,0,CLIC
1968-08-30,17.5,CLIC
1968-08-31,71.8,CLIC
1968-09-01,14.2,CLIC
1968-09-02,6,CLIC
1968-09-03,0,CLIC
1968-09-04,10,CLIC
1968-09-05,67.6,CLIC
1968-09-06,0.5,CLIC
1968-09-07,0,CLIC
1968-09-08,0,CLIC
1968-09-09,41.5,CLIC
1968-09-10,4,CLIC
1968-09-11,1.5,CLIC
1968-09-12,0.5,CLIC
1968-09-13,0.5,CLIC
1968-09-14,0,CLIC
1968-09-15,1.5,CLIC
1968-09-16,0,CLIC
1968-09-17,0,CLIC
1968-09-18,0,CLIC
1968-09-19,0,CLIC
1968-09-20,0,CLIC
1968-09-21,0,CLIC
1968-09-22,0,CLIC
1968-09-23,0,CLIC
1968-09-24,24,CLIC
1968-09-25,7,CLIC
1968-09-26,0,CLIC
1968-09-27,0.5,CLIC
1968-09-28,2,CLIC
1968-09-29,9,CLIC
1968-09-30,25.2,CLIC
1968-10-01,0,CLIC
1968-10-02,0,CLIC
1968-10-03,0,CLIC
1968-10-04,5.1,CLIC
1968-10-05,0,CLIC
1968-10-06,3.5,CLIC
1968-10-07,0,CLIC
1968-10-08,0,CLIC
1968-10-09,44,CLIC
1968-10-10,16,CLIC
1968-10-11,1,CLIC
1968-10-12,0,CLIC
1968-10-13,0,CLIC
1968-10-14,0,CLIC
1968-10-15,0,CLIC
1968-10-16,2,CLIC
1968-10-17,7,CLIC
1968-10-18,0,CLIC
1968-10-19,0,CLIC
1968-10-20,1,CLIC
1968-10-21,0,CLIC
1968-10-22,5,CLIC
1968-10-23,0,CLIC
1968-10-24,0,CLIC
1968-10-25,0,CLIC
1968-10-26,0,CLIC
1968-10-27,0,CLIC
1968-10-28,0,CLIC
1968-10-29,0,CLIC
1968-10-30,0,CLIC
1968-10-31,0,CLIC
1968-11-01,0,CLIC
1968-11-02,0,CLIC
1968-11-03,0,CLIC
1968-11-04,0,CLIC
1968-11-05,0,CLIC
1968-11-06,1.2,CLIC
1968-11-07,4,CLIC
1968-11-08,3,CLIC
1968-11-09,0,CLIC
1968-11-10,0,CLIC
1968-11-11,0,CLIC
1968-11-12,0,CLIC
1968-11-13,0,CLIC
1968-11-14,0,CLIC
1968-11-15,0,CLIC
1968-11-16,0,CLIC
1968-11-17,0,CLIC
1968-11-18,0,CLIC
1968-11-19,0,CLIC
1968-11-20,2,CLIC
1968-11-21,0,CLIC
1968-11-22,0,CLIC
1968-11-23,0,CLIC
1968-11-24,0,CLIC
1968-11-25,0.5,CLIC
1968-11-26,0,CLIC
1968-11-27,0,CLIC
1968-11-28,0.3,CLIC
1968-11-29,8.7,CLIC
1968-11-30,3,CLIC
1968-12-01,0,CLIC
1968-12-02,0,CLIC
1968-12-03,0,CLIC
1968-12-04,0,CLIC
1968-12-05,0,CLIC
1968-12-06,0,CLIC
1968-12-07,0,CLIC
1968-12-08,0,CLIC
1968-12-09,0,CLIC
1968-12-10,0,CLIC
1968-12-11,0,CLIC
1968-12-12,0,CLIC
1968-12-13,0,CLIC
1968-12-14,0,CLIC
1968-12-15,0,CLIC
1968-12-16,0,CLIC
1968-12-17,0,CLIC
1968-12-18,0,CLIC
1968-12-19,0,CLIC
1968-12-20,0,CLIC
1968-12-21,0,CLIC
1968-12-22,0,CLIC
1968-12-23,0,CLIC
1968-12-24,0,CLIC
1968-12-25,0,CLIC
1968-12-26,0,CLIC
1968-12-27,0,CLIC
1968-12-28,0,CLIC
1968-12-29,0,CLIC
1968-12-30,0,CLIC
1968-12-31,0,CLIC
1969-01-01,1,CLIC
1969-01-02,1,CLIC
1969-01-03,4.3,CLIC
1969-01-04,0.8,CLIC
1969-01-05,0,CLIC
1969-01-06,0,CLIC
1969-01-07,0,CLIC
1969-01-08,0,CLIC
1969-01-09,0,CLIC
1969-01-10,0,CLIC
1969-01-11,0,CLIC
1969-01-12,0,CLIC
1969-01-13,0,CLIC
1969-01-14,0,CLIC
1969-01-15,0,CLIC
1969-01-16,0,CLIC
1969-01-17,0,CLIC
1969-01-18,0,CLIC
1969-01-19,0.5,CLIC
1969-01-20,0,CLIC
1969-01-21,0,CLIC
1969-01-22,0,CLIC
1969-01-23,0,CLIC
1969-01-24,0,CLIC
1969-01-25,0,CLIC
1969-01-26,0,CLIC
1969-01-27,0,CLIC
1969-01-28,0,CLIC
1969-01-29,0,CLIC
1969-01-30,0,CLIC
1969-01-31,0,CLIC
1969-02-01,0,CLIC
1969-02-02,0,CLIC
1969-02-03,0,CLIC
1969-02-04,0,CLIC
1969-02-05,0,CLIC
1969-02-06,0,CLIC
1969-02-07,0,CLIC
1969-02-08,0,CLIC
1969-02-09,0,CLIC
1969-02-10,0,CLIC
1969-02-11,0,CLIC
1969-02-12,0,CLIC
1969-02-13,0,CLIC
1969-02-14,0,CLIC
1969-02-15,0,CLIC
1969-02-16,0,CLIC
1969-02-17,3.8,CLIC
1969-02-18,1.8,CLIC
1969-02-19,0,CLIC
1969-02-20,0,CLIC
1969-02-21,0,CLIC
1969-02-22,0,CLIC
1969-02-23,0,CLIC
1969-02-24,0,CLIC
1969-02-25,0,CLIC
1969-02-26,0,CLIC
1969-02-27,0,CLIC
1969-02-28,0,CLIC
1969-03-01,0,CLIC
1969-03-02,0,CLIC
1969-03-03,0,CLIC
1969-03-04,0,CLIC
1969-03-05,0,CLIC
1969-03-06,0,CLIC
1969-03-07,0,CLIC
1969-03-08,0,CLIC
1969-03-09,0,CLIC
1969-03-10,2.8,CLIC
1969-03-11,0.3,CLIC
1969-03-12,0,CLIC
1969-03-13,0,CLIC
1969-03-14,0,CLIC
1969-03-15,0,CLIC
1969-03-16,0,CLIC
1969-03-17,0,CLIC
1969-03-18,0,CLIC
1969-03-19,0,CLIC
1969-03-20,0,CLIC
1969-03-21,2.3,CLIC
1969-03-22,0,CLIC
1969-03-23,0,CLIC
1969-03-24,0,CLIC
1969-03-25,0,CLIC
1969-03-26,0,CLIC
1969-03-27,0,CLIC
1969-03-28,0,CLIC
1969-03-29,0,CLIC
1969-03-30,3.5,CLIC
1969-03-31,0,CLIC
1969-04-01,0,CLIC
1969-04-02,0,CLIC
1969-04-03,0,CLIC
1969-04-04,0,CLIC
1969-04-05,33,CLIC
1969-04-06,8.5,CLIC
1969-04-07,0,CLIC
1969-04-08,0,CLIC
1969-04-09,0,CLIC
1969-04-10,0.3,CLIC
1969-04-11,0,CLIC
1969-04-12,0,CLIC
1969-04-13,0,CLIC
1969-04-14,0,CLIC
1969-04-15,0,CLIC
1969-04-16,0,CLIC
1969-04-17,0,CLIC
1969-04-18,0,CLIC
1969-04-19,0,CLIC
1969-04-20,0.1,CLIC
1969-04-21,0,CLIC
1969-04-22,0,CLIC
1969-04-23,0,CLIC
1969-04-24,0,CLIC
1969-04-25,0.7,CLIC
1969-04-26,0,CLIC
1969-04-27,1.2,CLIC
1969-04-28,6.1,CLIC
1969-04-29,5,CLIC
1969-04-30,0.6,CLIC
1969-05-01,0.4,CLIC
1969-05-02,0.8,CLIC
1969-05-03,0,CLIC
1969-05-04,0,CLIC
1969-05-05,0,CLIC
1969-05-06,0,CLIC
1969-05-07,0,CLIC
1969-05-08,0.8,CLIC
1969-05-09,0,CLIC
1969-05-10,5.4,CLIC
1969-05-11,3,CLIC
1969-05-12,0.9,CLIC
1969-05-13,0,CLIC
1969-05-14,21.8,CLIC
1969-05-15,0,CLIC
1969-05-16,0,CLIC
1969-05-17,0,CLIC
1969-05-18,0,CLIC
1969-05-19,0,CLIC
1969-05-20,0,CLIC
1969-05-21,0,CLIC
1969-05-22,0.3,CLIC
1969-05-23,0,CLIC
1969-05-24,0,CLIC
1969-05-25,0,CLIC
1969-05-26,0,CLIC
1969-05-27,7.5,CLIC
1969-05-28,0.2,CLIC
1969-05-29,0,CLIC
1969-05-30,0,CLIC
1969-07-01,0,CLIC
1969-07-02,0,CLIC
1969-07-03,0,CLIC
1969-07-04,0,CLIC
1969-07-05,0,CLIC
1969-07-06,0,CLIC
1969-07-07,0,CLIC
1969-07-08,0,CLIC
1969-07-09,0,CLIC
1969-07-10,0,CLIC
1969-07-11,0,CLIC
1969-07-12,0,CLIC
1969-07-13,0,CLIC
